step,pwm_l,pwm_r,compensation,enc_l,enc_r
337,46.7000,76.7000,-30.0000,127.5959
338,45.8000,75.8000,-30.0000,127.8481
339,44.9000,74.9000,-30.0000,128.0774
340,44.0000,74.0000,-30.0000,128.3297
341,43.1000,73.1000,-30.0000,128.5591
342,42.2000,72.2000,-30.0000,128.7884
343,41.3000,71.3000,-30.0000,129.0177
344,40.4000,70.4000,-30.0000,129.2471
345,39.5000,69.5000,-30.0000,129.4535
346,38.6000,68.6000,-30.0000,129.6828
347,37.7000,67.7000,-30.0000,129.8892
348,36.8000,66.8000,-30.0000,130.1186
349,35.9000,65.9000,-30.0000,130.3250
350,35.0000,65.0000,-30.0000,130.5314
351,34.1000,64.1000,-30.0000,130.7378
352,33.2000,63.2000,-30.0000,130.9213
353,32.3000,62.3000,-30.0000,131.1277
354,31.4000,61.4000,-30.0000,131.3341
355,30.5000,60.5000,-30.0000,131.5175
356,29.6000,59.6000,-30.0000,131.7010
357,28.7000,58.7000,-30.0000,131.8845
358,27.8000,57.8000,-30.0000,132.0680
359,26.9000,56.9000,-30.0000,132.2514
360,26.0000,56.0000,-30.0000,132.4349
361,25.1000,55.1000,-30.0000,132.5954
362,24.2000,54.2000,-30.0000,132.7789
363,23.3000,53.3000,-30.0000,132.9394
364,22.4000,52.4000,-30.0000,133.1000
365,21.5000,51.5000,-30.0000,133.2605
366,20.6000,50.6000,-30.0000,133.4211
367,19.7000,49.7000,-30.0000,133.5816
368,18.8000,48.8000,-30.0000,133.7421
369,17.9000,47.9000,-30.0000,133.8797
370,17.0000,47.0000,-30.0000,134.0403
371,16.1000,46.1000,-30.0000,134.1779
372,15.2000,45.2000,-30.0000,134.3155
373,14.3000,44.3000,-30.0000,134.4531
374,13.4000,43.4000,-30.0000,134.5907
375,12.5000,42.5000,-30.0000,134.7054
376,11.6000,41.6000,-30.0000,134.8430
377,10.7000,40.7000,-30.0000,134.9576
378,9.8000,39.8000,-30.0000,135.0952
379,8.9000,38.9000,-30.0000,135.2099
380,8.0000,38.0000,-30.0000,135.3246
381,7.1000,37.1000,-30.0000,135.4393
382,6.2000,36.2000,-30.0000,135.5539
383,5.3000,35.3000,-30.0000,135.6457
384,4.4000,34.4000,-30.0000,135.7603
385,3.5000,33.5000,-30.0000,135.8521
386,2.6000,32.6000,-30.0000,135.9438
387,1.7000,31.7000,-30.0000,136.0585
388,0.8000,30.8000,-30.0000,136.1502
389,-0.1000,29.9000,-30.0000,136.2190
390,-1.0000,29.0000,-30.0000,136.3107
391,-1.9000,28.1000,-30.0000,136.4025
392,-2.8000,27.2000,-30.0000,136.4713
393,-3.7000,26.3000,-30.0000,136.5630
394,-4.6000,25.4000,-30.0000,136.6318
395,-5.5000,24.5000,-30.0000,136.7006
396,-6.4000,23.6000,-30.0000,136.7694
397,-7.3000,22.7000,-30.0000,136.8382
398,-8.2000,21.8000,-30.0000,136.8841
399,-9.1000,20.9000,-30.0000,136.9529
400,10.0000,-20.0000,-30.0000,136.9988
401,9.1000,-20.9000,-30.0000,137.0446
402,8.2000,-21.8000,-30.0000,137.0676
403,7.3000,-22.7000,-30.0000,137.0676
404,6.4000,-23.6000,-30.0000,137.0676
405,5.5000,-24.5000,-30.0000,137.0446
406,4.6000,-25.4000,-30.0000,137.0446
407,3.7000,-26.3000,-30.0000,137.0217
408,2.8000,-27.2000,-30.0000,136.9988
409,1.9000,-28.1000,-30.0000,136.9758
410,1.0000,-29.0000,-30.0000,136.9300
411,0.1000,-29.9000,-30.0000,136.9070
412,-0.8000,-30.8000,-30.0000,136.8612
413,-1.7000,-31.7000,-30.0000,136.8153
414,-2.6000,-32.6000,-30.0000,136.7694
415,-3.5000,-33.5000,-30.0000,136.7006
416,-4.4000,-34.4000,-30.0000,136.6548
417,-5.3000,-35.3000,-30.0000,136.5859
418,-6.2000,-36.2000,-30.0000,136.5401
419,-7.1000,-37.1000,-30.0000,136.4713
420,-8.0000,-38.0000,-30.0000,136.4025
421,-8.9000,-38.9000,-30.0000,136.3107
422,-9.8000,-39.8000,-30.0000,136.2419
423,-10.7000,-40.7000,-30.0000,136.1502
424,-11.6000,-41.6000,-30.0000,136.0814
425,-12.5000,-42.5000,-30.0000,135.9897
426,-13.4000,-43.4000,-30.0000,135.8979
427,-14.3000,-44.3000,-30.0000,135.8062
428,-15.2000,-45.2000,-30.0000,135.7145
429,-16.1000,-46.1000,-30.0000,135.5998
430,-17.0000,-47.0000,-30.0000,135.4851
431,-17.9000,-47.9000,-30.0000,135.3934
432,-18.8000,-48.8000,-30.0000,135.2787
433,-19.7000,-49.7000,-30.0000,135.1411
434,-20.6000,-50.6000,-30.0000,135.0264
435,-21.5000,-51.5000,-30.0000,134.9118
436,-22.4000,-52.4000,-30.0000,134.7742
437,-23.3000,-53.3000,-30.0000,134.6595
438,-24.2000,-54.2000,-30.0000,134.5219
439,-25.1000,-55.1000,-30.0000,134.3843
